MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
4604236,2013,Maple Eagle No. 1 Mine,West Virginia (Southern),Fayette,Active,Underground,Independent Producer Operator,Mine only,"Maple Coal Co., Llc","702 Professional Park Drive, S, Summersville, WV 26651", ,Appalachia Central,418368,103,212817,12.944116706972402
4607058,2013,Huffman Surface Mine No 1 & Sy,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,"Maple Coal Co., Llc","702 Professional Park Drive, S, Summersville, WV 26651", ,Appalachia Central,376636,42,103508,12.839034482776754
4607491,2013,S-7 Surface Mine,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","1051 Main Street, Suite 100, Milton, WV 25541", ,Appalachia Central,465596,35,110956,13.05107358429717
4608625,2013,Kingston No 1,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,342139,127,291036,12.742972366221863
4608932,2013,Kingston No. 2,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","600 Resource Drive, Scarbro, WV 25917", ,Appalachia Central,528429,166,378730,13.177663732788957
4609054,2013,Republic Energy,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Mine only,"Republic Energy, Inc","4101 Slate Drive, Scarbro, WV 25917", ,Appalachia Central,2110614,235,617768,14.562489458382004
4609105,2013,Surface No 5,West Virginia (Southern),Fayette,Active,Surface,Independent Producer Operator,Mine only,Frasure Creek Mining Llc,"4978 Teays Valley Road, Scott Depot, WV 25560", ,Appalachia Central,370922,78,172977,12.8237470768979
4609369,2013,Bismarck  Mine,West Virginia (Northern),Grant,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Vindex Energy Corp,","265 Glass Drive, Mt. Lake Park, MD 21550", ,Appalachia Northern,304,3,6774,5.717027701406222
4607376,2013,Lost Flat Surface Mine,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"South Fork Coal Company, Llc","1295 Ashford Hill Road, Ashford, WV 25009", ,Appalachia Central,2144,11,4099,7.670428522190693
4608909,2013,Midland Trail Mine No 2,West Virginia (Southern),Greenbrier,Active,Underground,Independent Producer Operator,Mine only,Greenbrier Minerals,"P.O. Box Q, Rupert, WV 25984", ,Appalachia Central,101588,37,87309,11.528680696914735
4609154,2013,Pocahontas Mine,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 190, Leivasy, WV 26676", ,Appalachia Central,218846,65,157433,12.296123565093087
4609172,2013,Mountaineer Pocahontas No 1 Mi,West Virginia (Southern),Greenbrier,Active,Underground,Operating Subsidiary,Mine only,Greenbrier Minerals Llc,"P.O. Box O, Rupert, WV 25984", ,Appalachia Central,96577,63,139095,11.478095896613343
4609210,2013,Mountaineer Pocahontas No 3 Mi,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Greenbrier Minerals Llc,"P.O. Box O, Rupert, WV 25984", ,Appalachia Central,117806,43,84892,11.67679448268862
4609246,2013,Midland Trail Surface Mine No.,West Virginia (Southern),Greenbrier,Active,Surface,Independent Producer Operator,Mine only,West Virginia Mine P,"P.O. Box Q, Rupert, WV 25984", ,Appalachia Central,141990,32,54086,11.863511911568404
4609292,2013,Buck Lilly Surface Mine,West Virginia (Southern),Greenbrier,Temporarily closed,Surface,Independent Producer Operator,Mine only,"West Virginia Mine Power, Inc.","P.O. Box O, Rupert, WV 25984", ,Appalachia Central,3100,7,4007,8.039157390473237
4609448,2013,Blue Knob Surface Mine,West Virginia (Southern),Greenbrier,Active,Surface,Independent Producer Operator,Mine only,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009", ,Appalachia Central,162636,28,69144,11.999269853804016
4602737,2013,Nancy,West Virginia (Northern),Harrison,Active,Surface,Independent Producer Operator,Mine only,Ten-A-Coal Company,"Rte 4, Box 253, Clarksburg, WV 26301", ,Appalachia Northern,19346,4,6660,9.870240958742492
4609060,2013,#4 Mine,West Virginia (Northern),Harrison,Active,Underground,Operating Subsidiary,Mine only,"Ten-Mile Coal Co., Inc.","P.O. Box 549, Dellslow, WV 26531", ,Appalachia Northern,433570,89,190924,12.979808538522079
4605437,2013,American Eagle Mine,West Virginia (Southern),Kanawha,Active,Underground,Contractor,Mine only,"Speed Mining, Llc","P.O. Box 99, Dawes, WV 25054", ,Appalachia Central,2410162,493,1089965,14.695204523124692
4607178,2013,Samples Mine,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Mine only,Catenary Coal Company Llc,"100 Toms Fork Road, Eskdale, WV 25075", ,Appalachia Central,1298385,142,371329,14.076631742435564
4608596,2013,Fourmile Fork,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Pritchard Mining Co Inc.,"P.O. Box 3311, Charleston, WV 25333", ,Appalachia Central,372530,52,129187,12.82807285047158
4608759,2013,Eagle Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,"Emerald Processing, Llc.","P.O. Box 189, Comfort, WV 25049", ,Appalachia Central,48287,39,82379,10.78491765227428
4608849,2013,Dry Branch Surface No 1,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,Pritchard Mining Company Inc,"P.O. Box 3311, Charleston, WV 25333", ,Appalachia Central,1331,10,2580,7.193685818395112
4608869,2013,Quincy Manufactured Home Park,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,Development Services Inc,"400 Patterson Lane Suite 200, Charleston, WV 25311", ,Appalachia Central,459443,37,92013,13.037770165205176
4608906,2013,S11 Keystone Surface Mine,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","1051 Main Street, Milton, WV 25541", ,Appalachia Central,335772,25,68161,12.724187637182974
4609108,2013,Mammoth #2 Gas,West Virginia (Southern),Kanawha,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036", ,Appalachia Central,444,3,4979,6.095824562432225
4609153,2013,Samples Mine Highwall Miner,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Mine only,Catenary Coal Company Llc,"100 Toms Fork Road, Eskdale, WV 25075", ,Appalachia Central,139915,6,15730,11.848790374348438
4609170,2013,Four Mile Surface Mine No 2,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,Long Flame Corp,"476 Ragland Road, Suite 2, Beckley, WV 25801", ,Appalachia Central,584872,60,151473,13.27914829885423
4609221,2013,Slabcamp,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036", ,Appalachia Central,1070387,110,259288,13.883530823289824
4609230,2013,Winchester Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Remington Llc,"800 Toms Fork Road, Eskdale, WV 25075", ,Appalachia Central,1013890,196,405224,13.829304975986421
4609285,2013,Briar Mountain Surface Mine,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,Ed Coal Inc,"P.O. Box 726, Ceredo, WV 25507", ,Appalachia Central,415210,37,85975,12.936539695322203
4609296,2013,Mine No. 2,West Virginia (Southern),Kanawha,Active,Underground,Independent Producer Operator,Mine only,Selah Corporation,"P.O. Box 1375, Gilbert, WV 25261", ,Appalachia Central,286758,45,98067,12.56639393346906
4609297,2013,Bc No. 1 Deep Mine,West Virginia (Southern),Kanawha,Active,Underground,Independent Producer Operator,Mine only,Midland Trail Energy Llc,"P.O. Box 366, Tad, WV 25201", ,Appalachia Central,1113357,117,311581,13.922890333543867
4609400,2013,Opus Mine,West Virginia (Southern),Kanawha,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Hanover Resources, Llc","476 Ragland Road, Beckley, WV 25802", ,Appalachia Central,20268,16,27675,9.9167985665958
4608763,2013,Fork Creek No 1,West Virginia (Southern),Lincoln,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25003", ,Appalachia Central,543882,135,360313,13.206487590544615
4606750,2013,Eagle Creek No 5 Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson Cree, KY 41560", ,Appalachia Central,312391,21,54626,12.652010887313724
4608249,2013,Surface No 1,West Virginia (Southern),Logan,Active,Surface,Independent Producer Operator,Mine only,"Stollings Trucking Co., Inc.","P.O. Box 328, Mount Gay, WV 25637", ,Appalachia Central,257715,41,107712,12.459609602164177
4608263,2013,Tower Mountain,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Bandmill Coal Corp,"P.O. Box 1076, Holden, WV 25625", ,Appalachia Central,360530,48,107069,12.795330449997856
4608268,2013,No. 6,West Virginia (Southern),Logan,Temporarily closed,Underground,Operating Subsidiary,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,48643,32,44507,10.79226319236964
4608570,2013,Coalburg No 2 Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Rio Group, Inc.","P.O. Box 4572, Chapmanville, WV 25508", ,Appalachia Central,213195,32,75142,12.269962518841222
4608636,2013,No. 2,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,119329,61,125920,11.689639663206238
4608789,2013,Trace Fork Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1116, Holden, WV 25625", ,Appalachia Central,86058,17,23933,11.362776766522268
4608801,2013,Aracoma Alma Mine #1,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company Inc,"P.O. Box 1120, Holden, WV 25625", ,Appalachia Central,1061749,211,488045,13.875428106333775
4608802,2013,Hernshaw Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company Inc,"P.O. Box 1120, Holden, WV 25625", ,Appalachia Central,297185,74,171097,12.602110119488778
4608838,2013,Superior Surface Mine,West Virginia (Southern),Logan,Active,Surface,Independent Producer Operator,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625", ,Appalachia Central,14078,16,28750,9.552368574168076
4608939,2013,Guyan,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Apogee Coal Company Llc,"Hc 61 Box 156, Yolyn, WV 25654",UNIT,Appalachia Central,1812228,183,531448,14.410067585483976
4608973,2013,Wv-3 Surface Mine,West Virginia (Southern),Logan,Active,Surface,Independent Producer Operator,Mine only,Kentucky Fuel Corporation,"5957 Windswept Blvd, Wise, VA 24293", ,Appalachia Central,224331,59,121377,12.320877918715954
4608984,2013,Coal-Mac Inc Holden #22 Surfac,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Phoenix Coal-Mac Mining Inc,"P.O. Box 1050, Holden, WV 25625", ,Appalachia Central,2830056,255,680681,14.855807057409507
4609029,2013,Mountaineer Ii Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Mingo Logan Coal Company,"P.O. Box E, Sharples, WV 25183", ,Appalachia Central,2268863,341,859387,14.634789382917496
4609101,2013,Toney Fork Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,616718,46,114788,13.332167148165114
4609174,2013,Spruce No. 1 Mine,West Virginia (Southern),Logan,Active,Surface,Contractor,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson, KY 41560", ,Appalachia Central,675216,45,115160,13.422787918665588
4609204,2013,Reylas Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625", ,Appalachia Central,788190,87,211172,13.577494456527313
4609217,2013,Powellton #1 Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,832397,189,485112,13.632064769458601
4609280,2013,Dingess Chilton Mine,West Virginia (Southern),Logan,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,49022,25,33825,10.800024455923422
4609299,2013,Cedar Grove #1 Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Aracoma Coal Company,"P.O. Box 1120, Holden, WV 25625", ,Appalachia Central,465789,75,155189,13.051488020868002
4609383,2013,Mine No 1,West Virginia (Southern),Logan,Active,Underground,Independent Producer Operator,Mine only,Appalachian Mining And Reclama,"P.O. Box 301, Chapmanville, WV 25508", ,Appalachia Central,9725,11,16198,9.182455168486648
1518890,2013,Southeastern Auger No. 1,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Southeastern Coal Inc.,"342 Chadwick Dr, Tazewell, VA 24651", ,Appalachia Central,22027,2,2185,10.000024252584158
4602380,2013,Bishop Impoundment Area,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Chestnut Land Holdings, Llc","302 South Jefferson Street, Roanoke, VA 24011", ,Appalachia Central,351987,85,201295,12.771349522080056
4606265,2013,Sewell Mine B,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Ave., Bluefield, VA 24605", ,Appalachia Central,97234,39,76561,11.484875723523471
4606578,2013,Red Fox Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Justice Energy Company Inc,"100 Cranberry Creek Drive, Beckley, WV 25801",United Mine Workers of America,Appalachia Central,376629,66,143667,12.83901589702008
4606609,2013,Skyway Ii Mine,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Skyway Strip, Inc","P.O. Box 770, Bluefield, WV 24701", ,Appalachia Central,101193,25,61439,11.524784863482676
4606843,2013,No 2 Mine,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,Sally Ann Coal Company Inc,"P.O. Box 770, Bluefield, WV 24701", ,Appalachia Central,24907,11,23085,10.122904167442703
4607366,2013,No 1,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Sally Ann Coal Company Inc,"P.O. Box 770, Bluefield, WV 24701", ,Appalachia Central,18867,9,14313,9.845169643211612
4608131,2013,Mine No. 35,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740", ,Appalachia Central,112784,46,116451,11.633229764013658
4608444,2013,No 1,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"D & H Mining, Inc.","2703 Stellsburg Hwy., Cedar Bluff, VA 24609", ,Appalachia Central,65697,23,51947,11.092808541329699
4608581,2013,Mine No. 1,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Triple G Coal Company, Inc.","P.O. Box 770, Bluefield, WV 24701", ,Appalachia Central,7628,13,12628,8.93958096672031
4608646,2013,Mine No 3,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rock N Roll Coal Company Inc,"4641 Greenbrier Mtn. Rd., Panther, WV 24872", ,Appalachia Central,53712,23,21200,10.891391719219817
4608647,2013,Eckman Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604", ,Appalachia Central,283294,54,155919,12.5542405066321
4608884,2013,No 58,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Pay Car Mining Inc,"100 Cranberry Creek Dr, Beckley, WV 25801", ,Appalachia Central,33022,12,24468,10.404929284991777
4608955,2013,Mine No. 2,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Resurrection Coal Company, Inc","P.O. Box 269, Jolo, WV 24850", ,Appalachia Central,22544,10,19453,10.023224234138462
4608990,2013,No. 39 Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Bluestone Coal Corporation,"100 Cranberry Creek Drive, Beckley, WV 25801",United Mine Workers of America,Appalachia Central,14118,6,13340,9.555205857955418
4609017,2013,Mine No. 37,West Virginia (Southern),Mcdowell,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740", ,Appalachia Central,43843,15,29640,10.68837034993756
4609052,2013,Bam 7 - Skyway #2 Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Bundy Auger Mining Inc,"2005 Webster Road, Summersville, WV 26651", ,Appalachia Central,16125,2,3445,9.688126141663973
4609066,2013,Cucumber Mine,West Virginia (Southern),Mcdowell,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801", ,Appalachia Central,257891,84,184788,12.460292294013518
4609069,2013,Mine No. 6,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Darty Leasing, Inc.","P.O. Box 419, Iaeger, WV 24844", ,Appalachia Central,48937,22,40606,10.798289035567299
4609093,2013,Mine No. 7,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Rock N Roll Coal Company, Inc.","4641 Greenbrier Mtn Rd, Panther, WV 24872", ,Appalachia Central,72707,21,29641,11.194192944993691
4609100,2013,Mountain Fork No 2,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,C & A Coal Company,"P.O. Box 1030, Bluefield, VA 24605", ,Appalachia Central,49303,13,20320,10.805740210106356
4609129,2013,Jolo Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Chad Coal Corp,"P.O. Box 890, Oakwood, VA 24631", ,Appalachia Central,6084,7,6179,8.713417653379183
4609188,2013,Westchester Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Wf Coal Sales, Inc.","P.O. Box 275, Premier, WV 24878", ,Appalachia Central,325,11,3659,5.783825182329737
4609198,2013,Caretta #3 Mine,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,Rs Mining Inc,"P.O. Box 1090, Oceana, WV 24870", ,Appalachia Central,91825,13,24843,11.427639870687868
4609207,2013,Mine No 2,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,Harman Branch Mining Inc,"Hc 32 Box 588, War, WV 24892", ,Appalachia Central,56095,18,35547,10.934801960979065
4609257,2013,No. 17,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,Fool's Gold Energy Corporation,"P.O. Box 293, Ikes Fork, WV 24845", ,Appalachia Central,57603,27,47387,10.961329928661026
4609261,2013,Mine No. 39,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740", ,Appalachia Central,563150,125,333257,13.241301301475843
4609271,2013,Mine No 3,West Virginia (Southern),Mcdowell,Active,Underground,Contractor,Mine only,Ambush Mining Inc,"Hc 32 Box 588, War, WV 24892", ,Appalachia Central,56048,17,32669,10.933963745437268
4609298,2013,Mine No. 40,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740", ,Appalachia Central,221951,51,121783,12.310211915771292
4609300,2013,Redhawk Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604", ,Appalachia Central,153496,37,107832,11.941429787037935
4609340,2013,Horse Creek No. 2,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine only,Erun Coal Sales Inc.,"P.O. Box 2037, Pikeville, KY 41502", ,Appalachia Central,9207,6,1697,9.127719343287845
4609348,2013,Horse Creek No 1,West Virginia (Southern),Mcdowell,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801", ,Appalachia Central,180176,68,157630,12.101689429936807
4609378,2013,Mine No. 42,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740", ,Appalachia Central,177908,51,133065,12.089021841726602
4609386,2013,Quarry No 2,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Gmax Quarry, Inc.","3324 Pennsylvania Ave, Suite B, Charleston, WV 25302", ,Appalachia Central,2082,5,3701,7.641084249174914
4609387,2013,Lower War Eagle Mine,West Virginia (Southern),Mcdowell,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801", ,Appalachia Central,256905,65,138251,12.45646164573458
4609395,2013,Dry Branch Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604", ,Appalachia Central,278040,52,88567,12.535520267214423
4609426,2013,Garland Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Stollings Trucking Co., Inc.","P.O. Box 328, Mount Gay, WV 25637", ,Appalachia Central,25666,11,20932,10.152922437804406
4609431,2013,Spice Creek Strip,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Pacificorp, Llc","3324 Pennsylvania Ave. Ste 203, Charleston, WV 25302", ,Appalachia Central,8285,3,2480,9.022201929860664
4609455,2013,Sewell Mine R,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Avenue, Bluefield, VA 24605", ,Appalachia Central,48745,13,21023,10.794357907063372
4609481,2013,Red Ash Highwall Mine #1,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Dalton Enterprise, Inc.","P.O. Box 309, Prosperity, WV 25909", ,Appalachia Central,684,8,2456,6.52795791762255
3609197,2013,3200,West Virginia (Northern),Marion,Active,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,16201,3,4740,9.692828247710418
4601318,2013,Robinson Run No 95,West Virginia (Northern),Marion,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"79 Camp Run Road, Mannington, WV 26582",UNIT,Appalachia Northern,5700956,568,1345032,15.556144438039714
4601433,2013,Loveridge #22,West Virginia (Northern),Marion,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P.O. Box 40, Fairview, WV 26570",United Mine Workers of America,Appalachia Northern,5307709,669,1480020,15.484670850022587
4609050,2013,Barrackville Refuse Pile,West Virginia (Northern),Marion,Active,Surface,Independent Producer Operator,Mine only,"Lp Mineral, Llc","471 John Fox Road, Morgantown, WV 26501", ,Appalachia Northern,195099,8,23750,12.181262401021439
4609302,2013,Arco No. 1 Mine,West Virginia (Northern),Marion,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Dana Mining Company, Llc","308 Dents Run Road, Morgantown, WV 26501", ,Appalachia Northern,1659,4,3175,7.413970290190444
4601436,2013,Shoemaker Mine,West Virginia (Northern),Marshall,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"Rd 1 Box 62a, Dallas, WV 26036",UNIT,Appalachia Northern,5619263,726,1658612,15.541711074480395
4601437,2013,Mcelroy Mine,West Virginia (Northern),Marshall,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Mcelroy Coal Company,"46226 National Rd, St. Clairsvil, OH 43950",UNIT,Appalachia Northern,9403070,957,2194378,16.056546789664132
4609311,2013,Mine No. 1,West Virginia (Southern),Mercer,Active,Surface,Independent Producer Operator,Mine only,"Onyx Energy, Llc","P.O. Box 1363, Princeton, WV 24740", ,Appalachia Central,251128,23,71014,12.43371804828779
4602489,2013,No 1 Strip,West Virginia (Northern),Mineral,Temporarily closed,Surface,Independent Producer Operator,Mine only,D & L Coal Company Inc,"Rte 6,  Box 6192, Keyser, WV 26726", ,Appalachia Northern,11182,3,4808,9.32206062158659
4609196,2013,Piedmont Mine,West Virginia (Northern),Mineral,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Duckworth Coal Inc,"19709 Winner View Terrace, Frostburg, MD 21532", ,Appalachia Northern,48130,5,12785,10.781660962297154
4606089,2013,Minway Surface,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685", ,Appalachia Central,148943,10,23089,11.91131896140098
4607165,2013,North Surface Mine,West Virginia (Southern),Mingo,Active,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1100, Holden, WV 25625", ,Appalachia Central,597162,61,147548,13.299943712348066
4607545,2013,Mine No 1,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Premium Energy Llc,"P.O. Box 1098, Holden, WV 25625", ,Appalachia Central,254449,59,124527,12.446855701964061
4607695,2013,Lower Pete Branch Alma Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Chafin Branch Coal Co Llc,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,42820,9,17643,10.664760562143673
4608495,2013,Auger #1,West Virginia (Southern),Mingo,Temporarily closed,Surface,Independent Producer Operator,Mine only,J & L Auger Inc,"P.O. Box 4308, Chapmanville, WV 25508", ,Appalachia Central,3901,2,812,8.268988209506656
4608632,2013,No 9 Surface,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Premium Energy Llc,"P.O. Box 1098, Holden, WV 25625", ,Appalachia Central,35222,11,22881,10.469426166355031
4608715,2013,Pond Creek Mine No. 1,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Glen Alum Operations, Llc","P.O. Box 110, Wharncliffe, WV 25651", ,Appalachia Central,61522,27,65335,11.027150113404021
4608730,2013,Mountaineer Alma A Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business St., Beckley, WV 25801", ,Appalachia Central,53396,40,91908,10.885491115775624
4608778,2013,No 3,West Virginia (Southern),Mingo,Temporarily closed,Underground,Operating Subsidiary,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,61488,54,48187,11.026597312804626
